id,neighbourhood_group,neighbourhood,latitude,longitude,price,minimum_nights,availability_365
1230570,Centro,Justicia,40.42117,-3.69746,86,4,120
1234836,Centro,Universidad,40.42202,-3.707,39,1,356
1242828,Centro,Justicia,40.42124,-3.69913,575,3,324
1248292,Centro,Sol,40.41884,-3.702,75,2,121
1251023,Chamberí,Gaztambide,40.43355,-3.713,39,1,365
1251520,Centro,Palacio,40.41697,-3.70949,32,3,0
1254418,Arganzuela,Delicias,40.39979,-3.69071,80,365,365
1254955,Arganzuela,Palos de Moguer,40.40441,-3.69717,55,28,289
1255811,Arganzuela,Delicias,40.39518,-3.69349,81,7,107
1256157,Centro,Palacio,40.41239,-3.71197,89,15,0
1256570,Centro,Embajadores,40.40648,-3.70429,35,2,1
1262589,Centro,Universidad,40.42543,-3.7037,40,1,0
1263062,Arganzuela,Delicias,40.39963,-3.69485,43,2,364
1263329,Arganzuela,Delicias,40.39848,-3.69692,44,2,90
1266548,Centro,Palacio,40.42239,-3.70986,48,2,283
1267730,Centro,Sol,40.41688,-3.70384,75,2,317
1272747,Centro,Palacio,40.42055,-3.71043,51,2,250
1273055,Centro,Universidad,40.42703,-3.7041,100,17,105
1274889,Chamberí,Almagro,40.43831,-3.69859,62,2,134
1275293,Ciudad Lineal,San Juan Bautista,40.44656,-3.66016,80,3,363
1281843,Centro,Sol,40.41784,-3.69943,60,182,15
1289823,Vicálvaro,Casco Histórico de Vicálvaro,40.4034,-3.60575,41,2,321
1296584,Centro,Cortes,40.41312,-3.69776,48,2,0
1297217,Centro,Cortes,40.41495,-3.70061,82,3,344
1298830,Arganzuela,Atocha,40.40752,-3.69284,51,2,348
1302691,Centro,Universidad,40.42341,-3.70226,43,1,345
1302882,Centro,Justicia,40.42481,-3.69799,27,1,14
1309325,Hortaleza,Valdefuentes,40.4926,-3.65542,29,2,180
1311739,Tetuán,Cuatro Caminos,40.44964,-3.69652,56,5,0
1316794,Centro,Palacio,40.41156,-3.70848,68,3,92
1326972,Centro,Universidad,40.42186,-3.70158,54,3,0
1330726,Centro,Embajadores,40.40872,-3.70761,41,3,63
1335588,Centro,Justicia,40.42785,-3.70102,59,30,346
1336818,Chamartín,Nueva España,40.46396,-3.68005,75,2,365
1343630,Chamberí,Almagro,40.43817,-3.69863,41,1,90
1346145,Centro,Palacio,40.4171,-3.70871,48,1,0
1346747,Centro,Embajadores,40.40769,-3.70653,46,2,65
1357593,Centro,Universidad,40.42055,-3.70332,51,2,270
1361648,Centro,Embajadores,40.40856,-3.70269,35,1,365
1362092,Centro,Justicia,40.42187,-3.69876,181,5,90
1362476,Centro,Universidad,40.42176,-3.7024,91,2,195
1362727,Centro,Palacio,40.4129,-3.70847,65,30,288
1375914,Centro,Sol,40.41708,-3.7028,68,2,179
1380233,Centro,Universidad,40.422,-3.70445,62,2,269
1383366,Centro,Embajadores,40.41198,-3.70247,41,10,7
1395084,Chamartín,El Viso,40.44282,-3.68077,30,7,361
1398273,Centro,Cortes,40.41797,-3.69855,60,1,0
1408400,Centro,Palacio,40.41639,-3.71313,78,28,314
1426027,Centro,Palacio,40.41009,-3.71201,57,3,24
1426530,Carabanchel,Opañel,40.39178,-3.72023,38,6,305
1427336,Centro,Universidad,40.42202,-3.70324,34,5,254
1430003,Centro,Palacio,40.42183,-3.71091,84,6,3
1431541,Chamberí,Rios Rosas,40.44234,-3.69849,120,5,179
1434789,Centro,Palacio,40.42183,-3.71091,145,15,286
1443639,Arganzuela,Palos de Moguer,40.4058,-3.69604,69,2,364
1458472,Centro,Embajadores,40.41028,-3.70913,82,3,91
1463257,Centro,Universidad,40.42336,-3.70716,60,2,0
1463482,Fuencarral - El Pardo,Valverde,40.50458,-3.69065,59,3,338
1470828,Centro,Embajadores,40.41272,-3.70616,23,6,0
1473278,Salamanca,Goya,40.42303,-3.67129,140,7,304
1482007,Salamanca,Goya,40.42498,-3.67932,135,3,105
1485339,San Blas - Canillejas,Arcos,40.41909,-3.61418,60,3,0
1491263,Salamanca,Goya,40.4244,-3.67485,13,30,288
1496117,Centro,Embajadores,40.40705,-3.70384,49,1,17
1496523,Centro,Justicia,40.42032,-3.69827,575,7,365
1500875,Centro,Palacio,40.42066,-3.7101,54,2,341
1509796,Salamanca,Fuente del Berro,40.42326,-3.66745,59,4,205
1518919,Centro,Sol,40.41934,-3.70214,80,2,36
1522608,Centro,Justicia,40.42483,-3.6984,79,5,0
1523675,Centro,Universidad,40.42816,-3.7045,51,1,76
1529540,Villa de Vallecas,Casco Histórico de Vallecas,40.36148,-3.59824,35,1,362
1532354,Centro,Embajadores,40.41055,-3.70656,50,3,68
1546734,Arganzuela,Atocha,40.40301,-3.68698,50,6,363
1547100,Latina,Lucero,40.4028,-3.74828,36,2,365
1569343,Salamanca,Lista,40.42929,-3.67663,96,5,365
1579108,Centro,Universidad,40.42171,-3.70564,93,2,363
1586115,Latina,Puerta del Angel,40.40847,-3.72874,16,1,365
1592439,Arganzuela,Chopera,40.39883,-3.70025,25,5,354
1593044,Chamberí,Gaztambide,40.43778,-3.71294,100,1,365
1595592,San Blas - Canillejas,Rejas,40.44544,-3.5861,71,5,72
1596257,Centro,Cortes,40.41336,-3.69875,82,7,364
1600919,Centro,Embajadores,40.41312,-3.7067,135,3,358
1607436,Centro,Universidad,40.42595,-3.7053,400,3,0
1608296,Centro,Justicia,40.42701,-3.69553,80,7,40
1610861,Centro,Justicia,40.42611,-3.69307,66,3,288
1621371,Centro,Palacio,40.42183,-3.71091,75,7,115
1622564,Centro,Palacio,40.42183,-3.71091,97,4,115
1623202,Arganzuela,Acacias,40.40366,-3.7059,100,3,104
1626586,Centro,Cortes,40.41544,-3.70038,63,2,365
1628485,Centro,Cortes,40.41751,-3.69832,21,1,257
1630249,Moncloa - Aravaca,Argüelles,40.42642,-3.71578,80,3,0
1636170,Centro,Cortes,40.4163,-3.70046,45,2,259
1642412,Ciudad Lineal,Ventas,40.43044,-3.6537,55,5,285
1644183,Chamartín,Prosperidad,40.44349,-3.67322,23,15,364
1644403,Centro,Embajadores,40.41396,-3.70446,103,3,0
1656392,Retiro,Jerónimos,40.40901,-3.68895,50,30,364
1659406,Centro,Justicia,40.42065,-3.69905,90,30,197
1659585,Centro,Universidad,40.42116,-3.70157,110,30,365
1662333,Centro,Universidad,40.42394,-3.70396,55,2,348
1665067,Usera,Moscardó,40.38533,-3.71209,25,7,338
1666495,Centro,Palacio,40.41735,-3.70879,36,3,362
1674734,Ciudad Lineal,Ventas,40.42491,-3.65433,25,1,0
1678262,Centro,Universidad,40.42192,-3.70427,68,3,365
1680271,Centro,Sol,40.41474,-3.70744,72,1,178
1683393,San Blas - Canillejas,Simancas,40.44033,-3.61872,71,2,59
1691073,Centro,Sol,40.41666,-3.70222,90,1,43
1695083,Centro,Universidad,40.42075,-3.70358,36,1,346
1698916,Centro,Cortes,40.41555,-3.69955,39,2,351
1701472,Centro,Universidad,40.42372,-3.70087,53,2,312
1704065,Centro,Embajadores,40.41135,-3.69868,70,2,365
1710251,Salamanca,Goya,40.42803,-3.67591,74,2,1
1710892,Centro,Embajadores,40.41024,-3.70736,62,90,349
1713499,Tetuán,Cuatro Caminos,40.45502,-3.69977,30,180,1
1716687,Centro,Cortes,40.41662,-3.69616,24,1,289
1731209,Centro,Sol,40.41746,-3.70646,71,2,305
1737408,Moratalaz,Fontarrón,40.40564,-3.65427,105,3,146
1737767,Centro,Cortes,40.41466,-3.70115,63,5,0
1750838,Centro,Embajadores,40.41014,-3.70096,50,2,88
1753278,Chamberí,Rios Rosas,40.44278,-3.69748,46,3,364
1753979,Centro,Universidad,40.4203,-3.70173,80,28,42
1755242,Centro,Sol,40.4152,-3.70429,62,1,362
1755707,Centro,Justicia,40.42852,-3.70034,40,1,125
1757983,Arganzuela,Palos de Moguer,40.40489,-3.69532,51,3,35
1758199,Centro,Universidad,40.4258,-3.70723,50,10,336
1758858,Centro,Universidad,40.42629,-3.70215,72,1,231
1763683,Centro,Universidad,40.42318,-3.70166,60,2,285
1765529,Centro,Palacio,40.40955,-3.71055,51,10,1
1766697,Centro,Universidad,40.42222,-3.70554,75,6,365
1768203,Centro,Embajadores,40.41083,-3.70229,56,12,185
1774049,Arganzuela,Palos de Moguer,40.40498,-3.7006,31,2,1
1775014,Centro,Justicia,40.42456,-3.696,70,5,0
1779465,Centro,Palacio,40.41464,-3.70822,105,2,0
1781083,Centro,Justicia,40.42406,-3.69642,65,5,365
1788097,Centro,Universidad,40.42448,-3.70263,71,2,195
1788102,Centro,Cortes,40.41614,-3.69575,33,1,288
1790920,Centro,Universidad,40.42896,-3.70693,80,2,0
1797544,Salamanca,Recoletos,40.42129,-3.68397,123,5,199
1811287,Centro,Palacio,40.42077,-3.70738,65,1,359
1819060,Arganzuela,Palos de Moguer,40.40108,-3.69683,57,2,73
1829496,Salamanca,Guindalera,40.43271,-3.66726,93,3,0
1830224,Centro,Universidad,40.42249,-3.70641,55,1,363
1834083,Puente de Vallecas,Palomeras Bajas,40.38298,-3.65734,28,4,1
1839779,Arganzuela,Palos de Moguer,40.40597,-3.6982,33,7,211
1846137,Centro,Cortes,40.41394,-3.70055,33,3,11
1846297,Retiro,Pacífico,40.40155,-3.67772,56,4,74
1847117,Retiro,Ibiza,40.41868,-3.67246,22,1,132
1854759,Latina,Cármenes,40.40847,-3.72231,31,6,166
1858255,Centro,Universidad,40.42363,-3.70076,149,7,0
1859879,Centro,Palacio,40.41137,-3.71299,76,3,365
1864170,Centro,Justicia,40.42649,-3.70003,90,1,233
1865189,Chamberí,Arapiles,40.43597,-3.70842,100,3,0
1867724,Chamberí,Trafalgar,40.43194,-3.70153,54,1,30
1868069,Chamberí,Trafalgar,40.43128,-3.70191,106,1,12
1870392,Centro,Cortes,40.41568,-3.69793,27,1,319
1870994,Centro,Sol,40.4188,-3.70144,44,2,344
1882845,Chamartín,El Viso,40.4509,-3.68718,29,5,325
1883013,Centro,Justicia,40.42665,-3.69758,18,7,103
1886633,Centro,Palacio,40.41793,-3.71183,420,3,180
1890985,Arganzuela,Chopera,40.39524,-3.70052,15,1,3
1901306,Centro,Embajadores,40.41015,-3.70218,51,21,105
1910871,Centro,Palacio,40.41142,-3.71047,157,1,364
1917537,Centro,Justicia,40.4253,-3.69801,31,2,153
1917909,Centro,Cortes,40.41367,-3.69494,88,2,1
1919606,Centro,Universidad,40.42326,-3.70261,39,1,365
1921468,Centro,Universidad,40.42354,-3.70317,49,1,365
1926546,Centro,Embajadores,40.41209,-3.70278,69,4,0
1928544,Chamberí,Gaztambide,40.43344,-3.7146,51,1,365
1928731,Centro,Embajadores,40.41154,-3.70803,100,3,265
1942059,Centro,Embajadores,40.41077,-3.70317,75,3,280
1947860,Puente de Vallecas,Portazgo,40.38789,-3.6491,21,30,166
1956372,Centro,Justicia,40.42094,-3.70045,45,1,365
1972094,Centro,Universidad,40.42094,-3.70141,40,1,365
1973442,Centro,Embajadores,40.41128,-3.70224,46,6,45
1978094,Centro,Embajadores,40.41197,-3.70245,75,4,78
1980372,Centro,Sol,40.41584,-3.70683,80,2,98
1990801,Centro,Cortes,40.41497,-3.7014,134,2,290
1994074,Centro,Universidad,40.42241,-3.70532,38,1,358
2010660,Tetuán,Cuatro Caminos,40.44733,-3.70123,60,30,363
2013236,Centro,Palacio,40.41959,-3.70891,70,14,0
2024446,Centro,Palacio,40.41627,-3.7098,75,1,317
2024643,Centro,Sol,40.41468,-3.70488,85,3,46
2052303,Latina,Aluche,40.39798,-3.76535,75,50,0
2052361,Centro,Embajadores,40.41034,-3.70095,75,3,364
2052383,Ciudad Lineal,Ventas,40.4313,-3.65535,80,7,0
2054398,Tetuán,Berruguete,40.46107,-3.70196,65,4,266
2062465,Centro,Sol,40.41811,-3.70353,78,12,162
2064076,Centro,Justicia,40.42069,-3.70097,55,30,364
2064355,Centro,Sol,40.41976,-3.70146,67,30,289
2065647,Centro,Universidad,40.42471,-3.7049,82,6,331
2068722,Centro,Sol,40.41976,-3.70146,97,30,364
2068792,Centro,Sol,40.41976,-3.70146,76,30,325
2069026,Centro,Sol,40.41976,-3.70146,86,30,356
2070887,Centro,Universidad,40.42073,-3.70458,81,2,11
2079509,Centro,Universidad,40.42324,-3.70649,134,4,362
2087574,Centro,Embajadores,40.40756,-3.70568,25,4,172
2090860,Centro,Universidad,40.42539,-3.70225,50,80,365
2091363,Latina,Puerta del Angel,40.41203,-3.72582,28,1,365
2091802,Centro,Embajadores,40.40948,-3.69958,41,2,364
2093147,Centro,Sol,40.4162,-3.70428,59,4,0
2095069,Centro,Sol,40.4162,-3.70428,60,3,0
2095159,Centro,Sol,40.4161,-3.70448,51,3,226
2096590,Centro,Universidad,40.42328,-3.70655,149,4,30
2100370,Centro,Universidad,40.4243,-3.70442,161,4,358
2101315,Centro,Sol,40.41976,-3.70146,100,30,364
2114493,Centro,Sol,40.41441,-3.70587,132,3,275
2114584,Centro,Embajadores,40.40926,-3.70559,50,2,326
2117115,Centro,Justicia,40.42146,-3.69943,45,14,64
2143824,Centro,Sol,40.41511,-3.70804,24,1,364
2143961,Centro,Sol,40.41534,-3.70778,19,2,363
2144000,Centro,Sol,40.41513,-3.70637,27,1,365
2144017,Centro,Embajadores,40.41333,-3.70668,25,1,2
2157675,Retiro,Niño Jesús,40.41531,-3.6733,68,7,0
2186049,Hortaleza,Pinar del Rey,40.46526,-3.65829,172,3,365
2188662,Centro,Sol,40.41584,-3.70683,136,2,182
2190649,Chamberí,Almagro,40.42761,-3.69428,45,1,363
2192321,Carabanchel,Comillas,40.38953,-3.71413,19,21,287
2207832,Chamberí,Gaztambide,40.43122,-3.71432,52,2,1
2207960,Arganzuela,Palos de Moguer,40.4032,-3.69777,58,1,365
2222916,Centro,Universidad,40.42522,-3.70378,30,1,365
2224238,Chamartín,Castilla,40.47054,-3.68104,26,1,83
2239216,Chamartín,Prosperidad,40.44317,-3.67298,25,1,365
2247751,Centro,Palacio,40.41536,-3.70881,126,4,364
2281129,Centro,Palacio,40.40974,-3.7102,58,3,90
2289744,Centro,Embajadores,40.40986,-3.69752,41,1,87
2299045,Centro,Universidad,40.42506,-3.70752,72,4,356
2301761,Chamartín,Prosperidad,40.44026,-3.67281,49,2,167
2302853,Centro,Sol,40.42018,-3.70465,68,12,164
2310368,Chamartín,Prosperidad,40.44293,-3.67068,75,2,352
2319136,Retiro,Niño Jesús,40.40926,-3.67569,144,2,146
2325516,Arganzuela,Delicias,40.39877,-3.69426,58,3,2
2325805,Centro,Embajadores,40.40938,-3.70282,70,3,150
2335410,Centro,Palacio,40.41004,-3.71064,50,2,31
2338390,Centro,Embajadores,40.41012,-3.69828,31,14,0
2342966,Ciudad Lineal,Pueblo Nuevo,40.42617,-3.64297,31,2,179
2343687,Centro,Justicia,40.42312,-3.69761,200,3,0
2346257,Centro,Sol,40.41941,-3.70102,83,2,0
2355344,Centro,Cortes,40.41187,-3.69662,38,1,81
2362731,San Blas - Canillejas,Arcos,40.42781,-3.61522,20,28,349
2364463,Centro,Embajadores,40.40672,-3.69915,45,1,267
2380554,Retiro,Ibiza,40.41712,-3.67553,94,2,364
2387880,Centro,Sol,40.41697,-3.70505,75,3,327
2393322,Latina,Puerta del Angel,40.40846,-3.73169,70,2,64
2416770,Centro,Cortes,40.41464,-3.70134,80,3,289
2429054,Puente de Vallecas,Numancia,40.39918,-3.66577,25,1,364
2451913,Centro,Embajadores,40.41145,-3.6979,110,3,226
2452815,Centro,Sol,40.41677,-3.70241,80,1,340
2471370,Centro,Universidad,40.42057,-3.70579,47,1,356
2472459,Centro,Justicia,40.42562,-3.69878,75,1,0
2482267,Moncloa - Aravaca,Argüelles,40.4269,-3.71367,78,1,182
2484622,Centro,Embajadores,40.41119,-3.70075,64,5,200
2487986,Arganzuela,Palos de Moguer,40.40558,-3.69366,30,2,1
2488934,Centro,Justicia,40.42545,-3.70078,66,15,330
2492405,Centro,Palacio,40.41489,-3.71794,40,84,348
2500666,Centro,Universidad,40.42498,-3.70893,100,2,288
2503991,Centro,Palacio,40.4124,-3.71344,100,2,0
2520674,Salamanca,Fuente del Berro,40.42409,-3.6671,70,5,339
2520679,Salamanca,Fuente del Berro,40.42264,-3.6667,70,5,365
2549655,Centro,Universidad,40.42809,-3.70396,25,12,321
2551191,Tetuán,Almenara,40.46969,-3.69092,76,5,362
2551440,Centro,Palacio,40.41142,-3.70903,26,1,0
2583917,Centro,Universidad,40.42779,-3.70244,90,4,1
2587493,Chamartín,El Viso,40.43981,-3.68089,136,2,55
2587755,Chamberí,Trafalgar,40.43604,-3.70037,100,1,364
2589141,Centro,Palacio,40.41106,-3.71315,20,1,15
2604787,Centro,Embajadores,40.40819,-3.69989,70,3,191
2606926,Centro,Universidad,40.42849,-3.70446,90,5,365
2622638,Chamberí,Gaztambide,40.43757,-3.71334,75,3,267
2622839,Centro,Justicia,40.4204,-3.69744,78,1,319
2624314,Centro,Universidad,40.42139,-3.70354,106,2,363
2630840,Centro,Palacio,40.41186,-3.71354,67,1,149
2632012,Centro,Universidad,40.4282,-3.704,23,12,322
2635535,Centro,Embajadores,40.41029,-3.69903,25,2,319
2641385,Tetuán,Almenara,40.47055,-3.69137,19,1,251
2650925,Centro,Sol,40.41661,-3.70548,58,2,346
2652829,Centro,Sol,40.41648,-3.70482,62,2,350
2658189,Chamberí,Almagro,40.4346,-3.69136,65,2,264
2673231,Chamberí,Trafalgar,40.43068,-3.7008,60,1,0
2673648,Chamberí,Rios Rosas,40.43951,-3.6993,65,5,197
2684726,Centro,Cortes,40.4116,-3.69666,67,2,316
2684767,Centro,Cortes,40.412,-3.69681,78,2,258
2686592,Centro,Universidad,40.42755,-3.70255,20,28,318
2698131,Centro,Justicia,40.42333,-3.69957,79,3,64
2704499,Centro,Embajadores,40.40884,-3.69802,95,3,257
2706194,Centro,Embajadores,40.40805,-3.70113,72,4,364
2707743,Centro,Universidad,40.42483,-3.70843,36,1,360
2714802,Centro,Embajadores,40.41134,-3.70203,96,2,362
2731786,Centro,Palacio,40.41143,-3.70912,19,1,0
2731796,Centro,Universidad,40.42625,-3.70428,40,150,362
2736479,Centro,Embajadores,40.40775,-3.7059,55,3,0
2740930,Centro,Justicia,40.42009,-3.69636,55,14,42
2744523,Arganzuela,Palos de Moguer,40.40395,-3.69327,55,2,129
2754123,Centro,Justicia,40.42242,-3.69323,575,3,228
2761815,Centro,Palacio,40.42198,-3.70901,59,14,41
2794232,Centro,Universidad,40.42705,-3.70162,35,1,365
2797087,Centro,Embajadores,40.41072,-3.69903,40,1,88
2820486,Arganzuela,Palos de Moguer,40.40441,-3.70095,18,3,365
2846776,Centro,Palacio,40.41368,-3.70963,61,3,252
2847041,Centro,Cortes,40.4128,-3.69456,46,2,365
2855904,Salamanca,Lista,40.43038,-3.67337,56,2,10
2862015,Centro,Universidad,40.42333,-3.7066,41,1,0
2873841,Fuencarral - El Pardo,El Pardo,40.56274,-3.86391,36,2,0
2886007,Fuencarral - El Pardo,Mirasierra,40.48909,-3.72331,60,2,365
2892153,Tetuán,Cuatro Caminos,40.4485,-3.69919,123,10,0
2895896,Centro,Embajadores,40.41047,-3.7089,95,7,364
2900380,Centro,Universidad,40.42355,-3.70271,34,5,219
2907259,Centro,Universidad,40.42636,-3.70458,277,3,72
2917180,Arganzuela,Palos de Moguer,40.40477,-3.69128,57,20,77
2917257,Arganzuela,Atocha,40.40546,-3.6901,91,15,0
2926676,Moncloa - Aravaca,Valdezarza,40.46919,-3.7249,17,15,120
2943509,Centro,Universidad,40.42484,-3.70708,84,6,324
2943575,Centro,Universidad,40.42321,-3.70572,75,4,291
2953843,Centro,Cortes,40.41568,-3.69931,104,3,0
2954743,Centro,Justicia,40.42787,-3.69966,90,2,0
2963086,Centro,Sol,40.41559,-3.70314,57,1,356
2963811,Centro,Palacio,40.42186,-3.71223,25,30,362
2964048,Centro,Sol,40.41559,-3.70314,51,1,350
2965741,Retiro,Pacífico,40.40549,-3.68245,35,4,198
2973271,Centro,Embajadores,40.41339,-3.70448,90,2,365
2982617,Centro,Justicia,40.4229,-3.70029,184,2,0
2984815,Salamanca,Guindalera,40.43681,-3.67533,68,6,365
2984936,Centro,Embajadores,40.40663,-3.69844,22,1,0
3011110,Centro,Embajadores,40.41311,-3.70621,24,1,364
3012570,Centro,Universidad,40.42314,-3.70683,120,3,359
3012762,Centro,Universidad,40.42325,-3.7057,118,3,363
3018510,Latina,Puerta del Angel,40.41156,-3.72714,70,4,0
3025668,Salamanca,Goya,40.42652,-3.67776,116,2,364
3026471,Retiro,Ibiza,40.41712,-3.67694,96,2,365
3028371,Centro,Embajadores,40.41116,-3.69885,20,2,0
3037882,Tetuán,Bellas Vistas,40.45367,-3.71058,65,1,105
3040893,Salamanca,Guindalera,40.43471,-3.67388,20,7,349
3042518,Centro,Sol,40.41387,-3.70783,49,3,358
3045724,Centro,Universidad,40.42239,-3.70626,139,1,338
3046083,Centro,Universidad,40.42239,-3.70626,94,1,341
3046143,Centro,Universidad,40.42239,-3.70626,84,1,1
3046213,Centro,Universidad,40.42239,-3.70626,74,1,338
3046856,Centro,Universidad,40.42239,-3.70626,165,1,338
3046879,Centro,Universidad,40.42239,-3.70626,305,1,341
3047780,Centro,Universidad,40.42306,-3.7052,99,4,350
3048220,Arganzuela,Chopera,40.39418,-3.69561,60,1,0
3056943,Centro,Justicia,40.42085,-3.70106,120,30,163
3058834,Centro,Universidad,40.42529,-3.70588,22,2,353
3066366,Centro,Cortes,40.41172,-3.69552,53,1,240
3082182,Centro,Palacio,40.41224,-3.7135,86,3,246
3093756,Centro,Embajadores,40.40765,-3.70174,27,7,0
3097328,Centro,Embajadores,40.40718,-3.70706,70,2,364
3107033,Chamartín,Castilla,40.48025,-3.68282,90,5,0
3113226,Centro,Palacio,40.40921,-3.71146,60,3,179
3133958,Centro,Universidad,40.42469,-3.70249,16,80,90
3143400,Centro,Justicia,40.42042,-3.70094,35,1,47
3143872,Moncloa - Aravaca,Argüelles,40.42729,-3.7148,28,3,365
3146468,Centro,Justicia,40.42074,-3.7007,26,1,45
3150635,Centro,Universidad,40.422,-3.70498,95,3,290
3166047,Centro,Embajadores,40.41026,-3.70907,59,1,84
3187973,Centro,Universidad,40.42089,-3.70539,48,1,352
3196382,Tetuán,Bellas Vistas,40.457,-3.71174,45,3,0
3197869,Moncloa - Aravaca,Ciudad Universitaria,40.44739,-3.71322,78,3,104
3200663,Tetuán,Bellas Vistas,40.45464,-3.71235,46,30,89
3203539,Centro,Universidad,40.42226,-3.70631,90,2,62
3203777,Centro,Universidad,40.42924,-3.70837,80,1,0
3211626,Centro,Embajadores,40.40957,-3.69389,150,7,0
3212027,Centro,Embajadores,40.41097,-3.69872,80,1,129
3222534,Centro,Universidad,40.42847,-3.70693,46,15,0
3222550,Centro,Cortes,40.41163,-3.69629,49,2,0
3222779,Centro,Universidad,40.4267,-3.70226,102,4,167
3223429,Centro,Palacio,40.42206,-3.71041,48,2,72
3224985,Centro,Cortes,40.41163,-3.69629,30,2,0
3254399,Centro,Embajadores,40.41076,-3.70224,43,1,160
3254586,Tetuán,Bellas Vistas,40.45317,-3.70383,12,5,104
3255468,Centro,Cortes,40.41196,-3.69778,139,3,0
3277613,Centro,Universidad,40.42204,-3.70694,65,1,356
3284565,Centro,Embajadores,40.41144,-3.69844,48,7,319
3285747,Centro,Palacio,40.42056,-3.70708,38,1,359
3294964,Centro,Sol,40.41673,-3.70458,135,3,45
3297333,Moncloa - Aravaca,Argüelles,40.43076,-3.72025,28,2,290
3300064,Centro,Embajadores,40.40907,-3.70587,58,5,0
3306584,Centro,Sol,40.41995,-3.7005,99,2,258
3312444,Centro,Palacio,40.41675,-3.71023,52,2,0
3318664,Centro,Sol,40.41721,-3.70597,101,3,231
3322399,Centro,Embajadores,40.41228,-3.70417,55,4,206
3323284,Centro,Embajadores,40.41029,-3.69913,51,1,364
3338631,Arganzuela,Chopera,40.39904,-3.69987,26,1,365
3341990,Centro,Universidad,40.4267,-3.70453,115,2,338
3351904,Moncloa - Aravaca,Argüelles,40.42464,-3.71255,70,4,364
3356511,Arganzuela,Delicias,40.3983,-3.69457,21,1,0
3357339,Centro,Sol,40.41509,-3.7064,112,2,1
3360988,Arganzuela,Delicias,40.39972,-3.69364,39,1,89
3362113,Chamberí,Trafalgar,40.43043,-3.70333,18,2,0
3368882,Centro,Embajadores,40.40733,-3.70071,40,2,0
3368885,Retiro,Pacífico,40.40447,-3.67834,20,15,0
3382630,Centro,Embajadores,40.40772,-3.70045,30,1,0
3384607,Centro,Justicia,40.42392,-3.69891,33,1,7
3385580,Centro,Palacio,40.41313,-3.71523,51,14,0
3386099,Centro,Embajadores,40.41117,-3.70838,46,1,350
3389625,Centro,Embajadores,40.40945,-3.70965,80,2,136
3392806,Chamberí,Trafalgar,40.43172,-3.70315,70,2,257
3397465,Centro,Universidad,40.42162,-3.70186,61,1,67
3419248,Centro,Palacio,40.41227,-3.71243,85,2,0
3423709,Centro,Universidad,40.42423,-3.70664,71,3,103
3425435,Centro,Embajadores,40.41199,-3.70387,45,2,226
3428310,Centro,Embajadores,40.40846,-3.69586,49,2,347
3428746,Centro,Universidad,40.42729,-3.70222,160,2,365
3439591,Centro,Cortes,40.41282,-3.69768,79,2,364
3442922,Centro,Palacio,40.41578,-3.7092,110,3,0
3446903,Carabanchel,Vista Alegre,40.38922,-3.74073,14,4,0
